CustomerID,Churn_Numeric,SeniorCitizen,SatisfactionScore,TotalServicesCount,IsHighValueCustomer,Gender_Binary,Partner_Binary,Dependents_Binary,PhoneService_Binary,PaperlessBilling_Binary,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,TenureGroup_Early (1-2yrs),TenureGroup_Established (2-4yrs),TenureGroup_Loyal (4+yrs),TenureMonths_Scaled,MonthlyCharges_Capped_Scaled,TotalCharges_Log1p_Scaled,CustomerAgeDays_Scaled,MonthlyToTotalRatio_Scaled
CUST-11187,0,0.0,5,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0.14456742529303157,-0.8677101308318492,0.21112734942477207,0.09324061699672247,-0.10554175947984626
CUST-11188,1,0.0,1,2,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,-0.777613531276058,1.9083876014900736,0.11599162162530978,0.09165137204203576,-0.0732563007578124
CUST-11189,0,0.0,2,4,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0.05026421517385352,-1.656858237319202,-0.4339170594686054,-0.5504035896513969,-0.10463081913742568
CUST-11190,0,1.0,2,2,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,-0.053563391505077815,-0.9374029609319813,0.048958444904564184,0.09006212708734904,-0.10303934234140441
CUST-11191,1,0.0,2,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,-0.9779388940071552,0.20900889581614895,-0.7945720359152882,0.08847288213266233,-0.027617814391874718
CUST-11192,1,1.0,3,2,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,-0.8997772976202486,1.9083876014900736,-0.1454161869315734,0.0868836371779756,-0.05420570196412257
CUST-11193,0,0.0,1,4,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,-0.009867916273587544,-0.6322328412511004,0.22394938797142178,0.0852943922232889,-0.10353885982942661
CUST-11194,0,0.0,3,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.013239220384981,-1.163376682771803,-1.5054020454400685,0.08370514726860218,-0.01241711939535289
CUST-11195,1,0.0,3,4,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,-0.8077913643394794,0.5419857507390019,-0.23820265831102766,0.08052665735922875,-0.06958579135308904
CUST-11196,1,0.0,4,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0.9896149960942474,-0.30066392228986644,0.8305321905308365,0.08052665735922875,-0.11093073464325548
CUST-11197,0,0.0,5,2,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,-0.701984692181892,0.6644761793998395,-0.012698200941220083,0.08052665735922875,-0.08084526092490786
CUST-11198,1,1.0,2,3,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,-0.3733160456933682,-0.11270447141375313,0.14878040875835577,0.07893741240454204,-0.09642088750888218
CUST-11199,0,0.0,3,4,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,2.226981236805057,-0.9430347047784564,0.886656830835314,0.07734816744985532,-0.11409133581786032
CUST-11200,1,0.0,3,5,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,-0.8684536523765349,1.9083876014900736,-0.08740488339357057,0.0757589224951686,-0.059017553043588744
CUST-11201,1,0.0,1,2,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,-0.5847306465466958,-1.6818491006379361,-1.0205995796927434,0.0741696775404819,-0.08845224575829598
CUST-11202,1,0.0,4,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,0,0,-0.057129816751288844,1.884100706152149,0.889972762042003,0.07258043258579518,-0.10295501804658333
CUST-11203,0,1.0,4,4,1,1,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0.514266307817389,0.947471307685224,1.0102407813528265,0.07099118763110847,-0.10854163946414777
CUST-11204,0,1.0,1,3,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1.6098705368767512,-0.8254720519832845,0.8052281773912715,0.06940194267642175,-0.11295547375187755
CUST-11205,1,0.0,2,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1.7919074272498106,1.9083876014900736,1.3255542775031666,0.06781269772173504,-0.1101455970673047
CUST-11206,0,1.0,3,2,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0.6237687929944663,-1.4861460019729191,0.04593939580837225,0.06781269772173504,-0.10956753368932835
CUST-11207,1,0.0,4,3,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,-0.8666140772149443,1.0263157215358782,-0.25195341371198443,0.06622345276704832,-0.06005078133461517
CUST-11208,1,0.0,4,5,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,-1.1480082832852383,-1.6818491006379361,-3.0262578042486363,0.06463420781236161,0.31831192997799185
CUST-11209,0,0.0,3,5,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,-0.5962015417887535,-1.2482048244593373,-0.6114622809916627,-1.1749768568432757,-0.08901220715879238
CUST-11210,1,0.0,2,3,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,-0.9947311283506788,-1.2506687123921703,-1.5687386192116435,0.06145571790298818,-0.01190823505426185
CUST-11211,0,1.0,3,2,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0.3115014688725499,-0.8307518118393551,0.3274146048552354,0.05986647294830146,-0.10722472917722858
CUST-11212,0,1.0,4,3,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0.12267901370456566,-0.025764425783790575,0.550826608500287,0.05827722799361475,-0.10539571508152083
CUST-11213,0,0.0,3,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,-1.1241512277231083,-0.9103001936708187,-2.526056963487094,0.05668798303892803,0.38249141737113357
CUST-11214,0,0.0,1,4,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0.9994929402843684,-1.6818491006379361,-0.03351840471805847,0.05668798303892803,-0.11107804007308292
CUST-11215,1,0.0,1,3,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,-0.8343864625277663,0.4511738812145871,-0.32151843110367767,0.05509873808424132,-0.06555616233641977
CUST-11216,1,0.0,3,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,-0.4977552235877556,0.013657781141536754,0.061917978839558026,0.0535094931295546,-0.09212871931228532
CUST-11217,0,0.0,2,3,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0.1470588160582207,0.39380049077862006,0.6873655519281473,0.051920248174867886,-0.10556187788406989
CUST-11218,1,0.0,4,3,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0.16215723170679733,0.1435398736008735,0.6221738309915267,0.05033100322018117,-0.10571388759327643
CUST-11219,1,0.0,2,2,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,-0.47841626029415696,-0.38943428466993346,0.35551820983251264,0.048741758265494456,-0.10414720914318441
CUST-11220,1,0.0,5,3,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,-1.0966066088748172,-0.11763224727941904,-1.5780317281745615,0.04715251331080775,0.1053578779260253
CUST-11221,1,1.0,4,4,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,-0.5612275259260132,1.031243497401544,0.2701548217732953,0.04556326835612103,-0.0896125281663112
CUST-11222,0,1.0,3,3,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0.5619208288864693,-0.857150611119708,0.4270837876284463,0.3268596253356695,-0.108932708946361
CUST-11223,0,0.0,4,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1.7876958511366103,-0.7969613487605032,0.8553140511341595,0.0423847784467476,-0.11325809900806244
CUST-11224,1,0.0,2,2,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,-0.5367719751390291,1.4149060469426749,0.37875445820811166,0.0423847784467476,-0.09063299715817955
CUST-11225,1,1.0,2,4,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,-0.5159134712127691,1.3934350235279878,0.39411081791691355,0.18064908950449177,-0.09137543754768407
CUST-11226,0,0.0,3,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0.27971250682237386,0.5676805820385452,0.8028682485601404,0.03920628853737417,-0.10676601111141377
CUST-11227,0,0.0,3,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2.260776824786057,-0.9768251678573083,1.3255542775031666,0.03761704358268746,-0.11655766557643964
CUST-11228,0,0.0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,-0.8047116896799796,-1.0620052935352475,-0.8229897974574635,0.03602779862800074,-0.07215261554899421
CUST-11229,1,0.0,3,2,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,-0.48087434426250897,1.3642203523243972,0.42974263488115344,0.034438553673314026,-0.09287968849337629
CUST-11230,0,0.0,2,2,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0.7326028406549286,1.3057910099172154,1.182541103004795,0.034438553673314026,-0.10981421565252616
CUST-11231,0,0.0,2,2,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,-0.04720466135391859,-0.10531280761525426,0.41226969957508985,0.03284930871862731,-0.10315079937286434
CUST-11232,1,0.0,1,4,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,-1.0373262573153406,1.9083876014900736,-0.6738543827056971,0.031260063763940596,0.01162080764322163
CUST-11233,1,0.0,2,2,0,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0.009680879413953009,0.4465980893393261,0.6197130965338159,0.029670818809253884,-0.10396032874012719
CUST-11234,0,0.0,4,3,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,-0.9297112358909877,-1.2073746815723911,-1.3164220067992787,0.02808157385456717,-0.03923660844043825
CUST-11235,1,0.0,4,3,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,-0.3201302063979257,-0.3291746255126478,0.11945306144987829,0.026492328899880454,-0.09787026354977565
CUST-11236,1,0.0,3,1,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,-0.27285496785227975,-0.03245212160147992,0.2795439575207581,0.024903083945193742,-0.0993734268984407
CUST-11237,0,1.0,3,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1.3332067705854467,0.05307998806686408,1.0695820637596845,0.023313838990507027,-0.1121549680543586
CUST-11238,1,1.0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,-0.4318992369027786,1.2818560985696956,0.46447385969038907,0.023313838990507027,-0.09464292738839848
CUST-11239,1,0.0,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,-0.7842304930447278,-1.0479259339190592,-0.8313244596433197,0.021724594035820312,-0.07109081711916612
CUST-11240,0,1.0,3,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.7535484973381255,-1.444259907114759,0.1129151858126291,-1.1559059173870352,-0.10994926469784108
CUST-11241,0,1.0,5,2,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1.31440442817062,0.5979512052133499,1.2191183111092976,0.01854610412644688,-0.11208209872519814
CUST-11242,1,1.0,1,4,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,-0.9527490225366287,-0.5734515148535143,-0.9641929194147785,0.01695685917176017,-0.040205624616418696
CUST-11243,1,0.0,3,3,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,-0.5111432528412069,1.9083876014900736,0.5046828626639038,0.015367614217073453,-0.09181741069271324
CUST-11244,1,0.0,3,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,-0.929080134065562,0.9580308273973652,-0.43274279454912495,0.01377836926238674,-0.0455765909991475
CUST-11245,0,0.0,4,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.6059467193563461,-0.5928106343257733,0.5720726833015704,0.012189124307700024,-0.10919067678633368
CUST-11246,1,0.0,2,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,-0.40503507085755347,1.2427858756347732,0.490020950236032,0.01059987935301331,-0.09572896757462634
CUST-11247,1,0.0,2,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,-0.6582290048094089,0.7331130575287574,0.0678526073698766,0.01059987935301331,-0.08394330053467423
CUST-11248,1,0.0,1,3,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,-0.6396405290882531,0.6310377003113923,0.07536876565350774,0.009010634398326596,-0.08547425497750501
CUST-11249,0,0.0,2,4,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1.1202787301631383,-0.16726198992648258,0.9267570264060212,0.007421389443639881,-0.11145431295980478
CUST-11250,1,1.0,3,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,-0.20816383342591252,0.40576794645238023,0.45977793066305195,0.005832144488953166,-0.10058762356725955
CUST-11251,0,1.0,3,2,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0.34295884040999813,-1.6818491006379361,-0.3119530544328304,0.004242899534266452,-0.10732650793348968
CUST-11252,0,0.0,3,3,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1.554744015267793,1.3526048806410413,1.3255542775031666,-0.0450236940610217,-0.11138076312512146
CUST-11253,0,0.0,2,3,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1.6109502292743914,-1.6818491006379361,0.1493931994861918,0.0010644096248930228,-0.11289026807154952
CUST-11254,0,0.0,4,3,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,-0.6994495872632772,-0.5048146367245966,-0.40669703367525917,0.0010644096248930228,-0.08000751396089655
CUST-11255,0,0.0,2,3,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,2.428220944763088,-1.6818491006379361,0.34631809847921574,-0.0005248353297936918,-0.11440960820816504
CUST-11256,1,0.0,4,4,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,-1.1479262401141022,-0.5671158030262295,-2.518875043592633,-0.002114080284480406,0.49921614694616484
CUST-11257,0,0.0,3,3,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,-0.6096613852300452,-0.11622431131780024,-0.1266839113238779,-0.23573308862342746,-0.08634908632074034
CUST-11258,0,0.0,2,2,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1.5403566209595447,-1.3017063910008528,0.4956793818357017,-0.005292570193853836,-0.11280145596104818
CUST-11259,1,1.0,4,2,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,-0.7922212102809129,-1.6818491006379361,-1.3549687618586939,-0.33267703085931705,-0.07122546306032147
CUST-11260,0,0.0,3,2,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,-0.7947962614509404,0.18049819259336763,-0.33369029225842406,-0.008471060103227264,-0.07004900990679469
CUST-11261,1,1.0,5,3,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,-0.7449226362798861,1.9083876014900736,0.17532922558097752,-0.01006030505791398,-0.07673984270450297
CUST-11262,0,0.0,1,2,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,-0.039108431069543995,-0.40907499133451636,0.3021587998136468,-0.011649550012600693,-0.10319376878359374
CUST-11263,0,0.0,3,3,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,-0.484757637503638,0.9749260589367913,0.34066875487079634,-0.011649550012600693,-0.09272844651093214
CUST-11264,1,0.0,4,2,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0.3813468271685175,1.5504198832484868,1.0807581583734533,-0.013238794967287408,-0.10766713912838688
CUST-11265,0,0.0,3,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1.530152927781936,-1.6818491006379361,0.12155845343651744,-0.014828039921974123,-0.11264188795435391
CUST-11266,0,0.0,4,2,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0.16995835451202054,-0.5210059002832131,0.39325056886276943,-0.01641728487666084,-0.10589413891858532
CUST-11267,1,0.0,3,3,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,-0.9032274764639855,-1.385830564707578,-1.3467092435402463,-0.01800652983134755,-0.04942323745767221
CUST-11268,0,0.0,3,3,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,2.0655657801873333,-0.8895331382369411,0.8762210981574025,-0.019595774786034265,-0.11380086428738043
CUST-11269,1,0.0,4,2,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,-0.8089163891681156,1.7591463895584782,0.028164359242184543,-0.02118501974072098,-0.06940891047151294
CUST-11270,1,0.0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,-0.9829872996707505,0.19809739211360297,-0.7713213545616959,-0.02118501974072098,-0.03077894983788271
CUST-11271,0,1.0,5,3,1,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,-0.36976037771025433,0.7947102558495812,0.4170892541050756,-0.022774264695407696,-0.09662572592099264
CUST-11272,1,0.0,4,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.1819920104763417,-0.08454575218137643,0.32444284243526816,-0.02436350965009441,-0.10096609473128854
CUST-11273,1,1.0,3,2,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0.1305221659246673,-1.3164897185978506,-0.07831221406876764,-0.025952754604781126,-0.10539135868144994
CUST-11274,1,0.0,4,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,-0.9986080304716191,0.6778515710352188,-0.7506178929523085,-0.027541999559467838,-0.01668562356471118
CUST-11275,1,1.0,4,2,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,-0.7493821203690405,1.2846719704929332,0.04661518420412577,-1.32277663762914,-0.07631041350224595
CUST-11276,0,1.0,3,2,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,-0.7805367874834717,0.29700489341732567,-0.2324968616481799,-0.03230973442352798,-0.07421035306115288
CUST-11277,1,0.0,3,1,0,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,-0.06388686840186218,0.4782766484757499,0.5756025063740765,-0.03230973442352798,-0.10283819315165173
CUST-11278,0,0.0,2,2,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0.8616818242233093,-1.3418325659069896,0.2448846172022393,-0.03230973442352798,-0.11053343649089409
CUST-11279,1,1.0,3,2,1,0,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0.3605943127823469,0.7084741782004279,0.8835353458564127,-0.0338989793782147,-0.10749400179698011
CUST-11280,1,0.0,2,4,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,-0.8121945578911542,1.383227487806251,-0.061419685268996375,-0.035488224332901414,-0.06832693344270954
CUST-11281,1,0.0,3,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,-0.8398669854657947,0.38922469890335903,-0.3310777518611654,-0.03707746928758813,-0.06609529076229238
CUST-11282,0,0.0,2,2,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,2.428220944763088,-1.6818491006379361,0.34895562186643425,-0.038666714242274844,-0.1144273982327272
CUST-11283,1,1.0,2,3,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,-1.1682667070276753,1.6891015754679413,-2.786393984146906,-0.04025595919696155,1.8973559692247033
CUST-11284,0,1.0,4,2,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1.3678552744370767,-1.0356064942548944,0.618455409566542,-0.04184520415164827,-0.11230499660236094
CUST-11285,1,0.0,1,3,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,-0.9103662109599703,0.3712735153927188,-0.5218910753360749,-0.0450236940610217,-0.05125949429641841
CUST-11286,1,0.0,3,3,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,2.359509312605874,0.9685903471095063,1.3255542775031666,-0.04343444910633498,-0.11223419325120006
CUST-11287,1,0.0,2,2,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,-0.674489837576107,1.1019922794728905,0.12332153663276083,-0.0450236940610217,-0.08245142827646407
CUST-11288,0,0.0,2,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,-0.4804285652449767,-1.6818491006379361,-0.9010978270819907,-0.04661293901570841,-0.09298435213706947
CUST-11289,0,0.0,5,2,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0.298016355752964,0.08581449917450155,0.6832703294810916,-0.04820218397039513,-0.10708301090185735
CUST-11290,0,0.0,4,2,0,1,1,0,1,1,1,0,1,0,0,1,0,1,0,0,-0.11319529386904173,0.015769685083965077,0.4069310919396001,-0.04979142892508184,-0.10213121715194166
CUST-11291,1,0.0,4,3,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,-0.7182247583080852,1.4814310211291644,0.15535897830255474,-0.052969918834455273,-0.08003882540738053
CUST-11292,1,0.0,2,3,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,-0.2080103678374428,0.4462461053489212,0.4627650650079507,-0.052969918834455273,-0.10038141438454402
CUST-11293,1,1.0,4,4,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0.39894882958275124,1.4909345888700913,1.0786253366841176,-0.05455916378914199,-0.10781680694529812
CUST-11294,1,0.0,3,3,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,-1.1262075061232937,0.5321301990076701,-1.5931139421881897,-0.05455916378914199,0.17769950259338357
CUST-11295,1,0.0,3,3,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,-1.1646697226654135,-0.11622431131780024,-3.06933144705786,-0.056148408743828704,1.4891147625561483
CUST-11296,0,0.0,4,3,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,-0.44176051071790295,0.16677081696758403,0.16926133434689694,-0.05773765369851541,-0.09418263449842833
CUST-11297,1,0.0,4,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,-1.0082554195434197,1.5708349546919598,-0.6457040087539322,-0.05932689865320213,-0.003258678280875292
CUST-11298,0,0.0,4,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0.13413407295680663,-1.4076535721126695,-0.1486812249924883,-0.48047681164518147,-0.10543212848791131
CUST-11299,1,0.0,3,3,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,-0.8886543384868142,0.9186086204720378,-0.341799151575362,-0.06250538856257556,-0.0547259877975229
CUST-11300,0,0.0,4,4,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,-0.4964332380666514,-0.7008697193800183,-0.21189344337721178,-1.0780329146073862,-0.0922730933377965
CUST-11301,1,1.0,3,3,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,-0.9134530812460652,-0.9275474092006495,-1.0204978152191095,-0.065683878471949,-0.05145855879289127
CUST-11302,1,1.0,1,2,1,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,-0.22233238357833487,1.042506985094495,0.6113011760957793,-0.0672731234266357,-0.10038939175002867
CUST-11303,1,0.0,3,2,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,-1.0299140273426775,-0.9704894560300237,-1.4234749066028132,-0.0672731234266357,-0.007290532451801185
CUST-11304,1,0.0,3,3,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,-1.1501051421045925,0.3600100276997684,-2.161880404183285,-0.06886236838132241,0.471764174702323
CUST-11305,0,0.0,4,2,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,-1.115114116164874,-0.5544443793716601,-1.890923604193259,-0.07045161333600913,0.15271379114041886
CUST-11306,0,0.0,3,3,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,2.428220944763088,-1.6818491006379361,0.3340291482028371,-0.07204085829069584,-0.1143258987620053
CUST-11307,1,0.0,4,5,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,-0.9936981022580995,0.08708164153995855,-0.7489603221340485,-0.07363010324538256,-0.03716437334315043
CUST-11308,0,0.0,5,4,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0.30360183344964436,0.2649743502904975,0.6857905024520357,-0.076808593154756,-0.10619852632074292
CUST-11309,1,0.0,3,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,-1.0936461395917882,-1.6818491006379361,-2.3051710568541526,-0.076808593154756,0.0496219999636813
CUST-11310,1,0.0,2,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,-1.0406007959938144,-0.7758423093362207,-1.6222008299021873,-0.0783978381094427,0.047456032815348374
CUST-11311,0,0.0,1,3,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,-0.32341388193750165,-1.6818491006379361,-0.7377664404829666,-0.0783978381094427,-0.0981293179172452
CUST-11312,1,0.0,2,3,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,-0.4265720074306836,0.7345209934903766,0.3426522819882928,-0.07998708306412942,-0.09475176861639467
CUST-11313,1,0.0,1,2,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,-0.030956721656661905,1.4275774705972442,0.8226804183716264,-0.08157632801881613,-0.10338582207008287
CUST-11314,0,0.0,2,3,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,2.3049228766931797,0.8587713421032381,1.3255542775031666,-0.08316557297350285,-0.11247825392886873
CUST-11315,0,0.0,4,4,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0.6398530167613075,1.0062526340828102,1.0806718092128775,-0.08475481792818956,-0.10933618822666974
CUST-11316,1,0.0,2,3,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,-0.07036271048673452,-0.5847150025464649,0.211722108948644,-0.08634406288287627,-0.10281998700279354
CUST-11317,1,1.0,1,3,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,-0.44863209883957916,0.5395218628061688,0.28661283596573534,-0.087933307837563,-0.09455671324962224
CUST-11318,1,1.0,4,4,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,-0.6488645146772295,-0.04758743318888206,-0.14060086173437655,-0.0895225527922497,-0.08467953054559176
CUST-11319,0,0.0,3,3,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,2.3550303285679743,0.15761923321706198,1.3255542775031666,-0.0895225527922497,-0.11403648748629179
CUST-11320,0,0.0,4,3,1,1,0,1,1,1,0,1,1,0,0,0,1,1,0,0,-0.06792215589549355,0.972814154994363,0.700708883842181,-0.09111179774693642,-0.10287187321151331
CUST-11321,1,0.0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0.1567186648243941,1.2030116847190409,0.8906157154051,-0.09270104270162313,-0.10565537665930713
CUST-11322,1,1.0,4,3,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,-0.8610392089853474,-0.4495531502310576,-0.7141599943253422,-0.09429028765630985,-0.05843231052557725
CUST-11323,0,0.0,3,2,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,-1.1207183421218072,0.569299708394407,-2.7824082169684488,-0.09587953261099656,1.3257469913192856
CUST-11324,0,0.0,2,3,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,2.312642934088161,-0.2726459966536518,1.2225544946663052,-0.09746877756568328,-0.11433212357704445
CUST-11325,1,0.0,3,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,-0.7256117604507095,-0.2696893311342524,-0.34250775639767506,-0.09905802252036999,-0.07849990579665145
CUST-11326,1,0.0,1,4,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.47561324672988337,0.6788371262083517,0.17621297236134928,-1.0589619751511457,-0.08923213700305678
CUST-11327,1,0.0,3,2,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,-1.0318348350322524,0.8415241265734071,-0.8680084583736521,-0.33585552076869046,0.007102238761210311
